date,entity,iso_code,indicator,value
2021-06-08,Slovakia,SVK,Daily ICU occupancy,65.0
2021-06-08,Slovakia,SVK,Daily ICU occupancy per million,11.518
2021-06-08,Slovakia,SVK,Daily hospital occupancy,267.0
2021-06-08,Slovakia,SVK,Daily hospital occupancy per million,47.311
2021-06-09,Slovakia,SVK,Daily ICU occupancy,68.0
2021-06-09,Slovakia,SVK,Daily ICU occupancy per million,12.049
2021-06-09,Slovakia,SVK,Daily hospital occupancy,254.0
2021-06-09,Slovakia,SVK,Daily hospital occupancy per million,45.008
2021-06-10,Slovakia,SVK,Daily ICU occupancy,64.0
2021-06-10,Slovakia,SVK,Daily ICU occupancy per million,11.341
2021-06-10,Slovakia,SVK,Daily hospital occupancy,242.0
2021-06-10,Slovakia,SVK,Daily hospital occupancy per million,42.882
2021-06-11,Slovakia,SVK,Daily ICU occupancy,62.0
2021-06-11,Slovakia,SVK,Daily ICU occupancy per million,10.986
2021-06-11,Slovakia,SVK,Daily hospital occupancy,233.0
2021-06-11,Slovakia,SVK,Daily hospital occupancy per million,41.287
2021-06-12,Slovakia,SVK,Daily ICU occupancy,70.0
2021-06-12,Slovakia,SVK,Daily ICU occupancy per million,12.404
2021-06-12,Slovakia,SVK,Daily hospital occupancy,243.0
2021-06-12,Slovakia,SVK,Daily hospital occupancy per million,43.059
2021-06-13,Slovakia,SVK,Daily ICU occupancy,74.0
2021-06-13,Slovakia,SVK,Daily ICU occupancy per million,13.113
2021-06-13,Slovakia,SVK,Daily hospital occupancy,257.0
2021-06-13,Slovakia,SVK,Daily hospital occupancy per million,45.539
2021-06-13,Slovakia,SVK,Weekly new ICU admissions,5.0
2021-06-13,Slovakia,SVK,Weekly new ICU admissions per million,0.92
2021-06-13,Slovakia,SVK,Weekly new hospital admissions,79.0
2021-06-13,Slovakia,SVK,Weekly new hospital admissions per million,13.984
2021-06-14,Slovakia,SVK,Daily ICU occupancy,69.0
2021-06-14,Slovakia,SVK,Daily ICU occupancy per million,12.227
2021-06-14,Slovakia,SVK,Daily hospital occupancy,234.0
2021-06-14,Slovakia,SVK,Daily hospital occupancy per million,41.464
2021-06-15,Slovakia,SVK,Daily ICU occupancy,66.0
2021-06-15,Slovakia,SVK,Daily ICU occupancy per million,11.695
2021-06-15,Slovakia,SVK,Daily hospital occupancy,215.0
2021-06-15,Slovakia,SVK,Daily hospital occupancy per million,38.097
2021-06-16,Slovakia,SVK,Daily ICU occupancy,66.0
2021-06-16,Slovakia,SVK,Daily ICU occupancy per million,11.695
2021-06-16,Slovakia,SVK,Daily hospital occupancy,208.0
2021-06-16,Slovakia,SVK,Daily hospital occupancy per million,36.857
2021-06-17,Slovakia,SVK,Daily ICU occupancy,59.0
2021-06-17,Slovakia,SVK,Daily ICU occupancy per million,10.455
2021-06-17,Slovakia,SVK,Daily hospital occupancy,200.0
2021-06-17,Slovakia,SVK,Daily hospital occupancy per million,35.439
2021-06-18,Slovakia,SVK,Daily ICU occupancy,51.0
2021-06-18,Slovakia,SVK,Daily ICU occupancy per million,9.037
2021-06-18,Slovakia,SVK,Daily hospital occupancy,198.0
2021-06-18,Slovakia,SVK,Daily hospital occupancy per million,35.085
2021-06-19,Slovakia,SVK,Daily ICU occupancy,53.0
2021-06-19,Slovakia,SVK,Daily ICU occupancy per million,9.391
2021-06-19,Slovakia,SVK,Daily hospital occupancy,204.0
2021-06-19,Slovakia,SVK,Daily hospital occupancy per million,36.148
2021-06-20,Slovakia,SVK,Daily ICU occupancy,52.0
2021-06-20,Slovakia,SVK,Daily ICU occupancy per million,9.214
2021-06-20,Slovakia,SVK,Daily hospital occupancy,206.0
2021-06-20,Slovakia,SVK,Daily hospital occupancy per million,36.502
2021-06-20,Slovakia,SVK,Weekly new ICU admissions,4.0
2021-06-20,Slovakia,SVK,Weekly new ICU admissions per million,0.736
2021-06-20,Slovakia,SVK,Weekly new hospital admissions,67.0
2021-06-20,Slovakia,SVK,Weekly new hospital admissions per million,11.96
2021-06-21,Slovakia,SVK,Daily ICU occupancy,46.0
2021-06-21,Slovakia,SVK,Daily ICU occupancy per million,8.151
2021-06-21,Slovakia,SVK,Daily hospital occupancy,185.0
2021-06-21,Slovakia,SVK,Daily hospital occupancy per million,32.781
2021-06-22,Slovakia,SVK,Daily ICU occupancy,52.0
2021-06-22,Slovakia,SVK,Daily ICU occupancy per million,9.214
2021-06-22,Slovakia,SVK,Daily hospital occupancy,186.0
2021-06-22,Slovakia,SVK,Daily hospital occupancy per million,32.959
2021-06-23,Slovakia,SVK,Daily ICU occupancy,51.0
2021-06-23,Slovakia,SVK,Daily ICU occupancy per million,9.037
2021-06-23,Slovakia,SVK,Daily hospital occupancy,183.0
2021-06-23,Slovakia,SVK,Daily hospital occupancy per million,32.427
2021-06-24,Slovakia,SVK,Daily ICU occupancy,51.0
2021-06-24,Slovakia,SVK,Daily ICU occupancy per million,9.037
2021-06-24,Slovakia,SVK,Daily hospital occupancy,172.0
2021-06-24,Slovakia,SVK,Daily hospital occupancy per million,30.478
2021-06-25,Slovakia,SVK,Daily ICU occupancy,47.0
2021-06-25,Slovakia,SVK,Daily ICU occupancy per million,8.328
2021-06-25,Slovakia,SVK,Daily hospital occupancy,161.0
2021-06-25,Slovakia,SVK,Daily hospital occupancy per million,28.529
2021-06-26,Slovakia,SVK,Daily ICU occupancy,51.0
2021-06-26,Slovakia,SVK,Daily ICU occupancy per million,9.037
2021-06-26,Slovakia,SVK,Daily hospital occupancy,172.0
2021-06-26,Slovakia,SVK,Daily hospital occupancy per million,30.478
2021-06-27,Slovakia,SVK,Daily ICU occupancy,49.0
2021-06-27,Slovakia,SVK,Daily ICU occupancy per million,8.683
2021-06-27,Slovakia,SVK,Daily hospital occupancy,173.0
2021-06-27,Slovakia,SVK,Daily hospital occupancy per million,30.655
2021-06-27,Slovakia,SVK,Weekly new ICU admissions,4.0
2021-06-27,Slovakia,SVK,Weekly new ICU admissions per million,0.736
2021-06-27,Slovakia,SVK,Weekly new hospital admissions,30.0
2021-06-27,Slovakia,SVK,Weekly new hospital admissions per million,5.336
2021-06-28,Slovakia,SVK,Daily ICU occupancy,50.0
2021-06-28,Slovakia,SVK,Daily ICU occupancy per million,8.86
2021-06-28,Slovakia,SVK,Daily hospital occupancy,162.0
2021-06-28,Slovakia,SVK,Daily hospital occupancy per million,28.706
2021-06-29,Slovakia,SVK,Daily ICU occupancy,53.0
2021-06-29,Slovakia,SVK,Daily ICU occupancy per million,9.391
2021-06-29,Slovakia,SVK,Daily hospital occupancy,160.0
2021-06-29,Slovakia,SVK,Daily hospital occupancy per million,28.351
2021-06-30,Slovakia,SVK,Daily ICU occupancy,53.0
2021-06-30,Slovakia,SVK,Daily ICU occupancy per million,9.391
2021-06-30,Slovakia,SVK,Daily hospital occupancy,147.0
2021-06-30,Slovakia,SVK,Daily hospital occupancy per million,26.048
2021-07-01,Slovakia,SVK,Daily ICU occupancy,51.0
2021-07-01,Slovakia,SVK,Daily ICU occupancy per million,9.037
2021-07-01,Slovakia,SVK,Daily hospital occupancy,136.0
2021-07-01,Slovakia,SVK,Daily hospital occupancy per million,24.099
2021-07-02,Slovakia,SVK,Daily ICU occupancy,47.0
2021-07-02,Slovakia,SVK,Daily ICU occupancy per million,8.328
2021-07-02,Slovakia,SVK,Daily hospital occupancy,129.0
2021-07-02,Slovakia,SVK,Daily hospital occupancy per million,22.858
2021-07-03,Slovakia,SVK,Daily ICU occupancy,46.0
2021-07-03,Slovakia,SVK,Daily ICU occupancy per million,8.151
2021-07-03,Slovakia,SVK,Daily hospital occupancy,126.0
2021-07-03,Slovakia,SVK,Daily hospital occupancy per million,22.327
2021-07-04,Slovakia,SVK,Daily ICU occupancy,48.0
2021-07-04,Slovakia,SVK,Daily ICU occupancy per million,8.505
2021-07-04,Slovakia,SVK,Daily hospital occupancy,127.0
2021-07-04,Slovakia,SVK,Daily hospital occupancy per million,22.504
2021-07-04,Slovakia,SVK,Weekly new ICU admissions,2.0
2021-07-04,Slovakia,SVK,Weekly new ICU admissions per million,0.368
2021-07-04,Slovakia,SVK,Weekly new hospital admissions,18.0
2021-07-04,Slovakia,SVK,Weekly new hospital admissions per million,3.128
2021-07-05,Slovakia,SVK,Daily ICU occupancy,44.0
2021-07-05,Slovakia,SVK,Daily ICU occupancy per million,7.797
2021-07-05,Slovakia,SVK,Daily hospital occupancy,121.0
2021-07-05,Slovakia,SVK,Daily hospital occupancy per million,21.441
2021-07-06,Slovakia,SVK,Daily ICU occupancy,41.0
2021-07-06,Slovakia,SVK,Daily ICU occupancy per million,7.265
2021-07-06,Slovakia,SVK,Daily hospital occupancy,107.0
2021-07-06,Slovakia,SVK,Daily hospital occupancy per million,18.96
2021-07-07,Slovakia,SVK,Daily ICU occupancy,38.0
2021-07-07,Slovakia,SVK,Daily ICU occupancy per million,6.733
2021-07-07,Slovakia,SVK,Daily hospital occupancy,102.0
2021-07-07,Slovakia,SVK,Daily hospital occupancy per million,18.074
2021-07-08,Slovakia,SVK,Daily ICU occupancy,37.0
2021-07-08,Slovakia,SVK,Daily ICU occupancy per million,6.556
2021-07-08,Slovakia,SVK,Daily hospital occupancy,103.0
2021-07-08,Slovakia,SVK,Daily hospital occupancy per million,18.251
2021-07-09,Slovakia,SVK,Daily ICU occupancy,34.0
2021-07-09,Slovakia,SVK,Daily ICU occupancy per million,6.025
2021-07-09,Slovakia,SVK,Daily hospital occupancy,93.0
2021-07-09,Slovakia,SVK,Daily hospital occupancy per million,16.479
2021-07-10,Slovakia,SVK,Daily ICU occupancy,33.0
2021-07-10,Slovakia,SVK,Daily ICU occupancy per million,5.847
2021-07-10,Slovakia,SVK,Daily hospital occupancy,98.0
2021-07-10,Slovakia,SVK,Daily hospital occupancy per million,17.365
2021-07-11,Slovakia,SVK,Daily ICU occupancy,32.0
2021-07-11,Slovakia,SVK,Daily ICU occupancy per million,5.67
2021-07-11,Slovakia,SVK,Daily hospital occupancy,99.0
2021-07-11,Slovakia,SVK,Daily hospital occupancy per million,17.542
2021-07-11,Slovakia,SVK,Weekly new ICU admissions,0.0
2021-07-11,Slovakia,SVK,Weekly new ICU admissions per million,0.0
2021-07-11,Slovakia,SVK,Weekly new hospital admissions,13.0
2021-07-11,Slovakia,SVK,Weekly new hospital admissions per million,2.392
2021-07-12,Slovakia,SVK,Daily ICU occupancy,29.0
2021-07-12,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-07-12,Slovakia,SVK,Daily hospital occupancy,89.0
2021-07-12,Slovakia,SVK,Daily hospital occupancy per million,15.77
2021-07-13,Slovakia,SVK,Daily ICU occupancy,25.0
2021-07-13,Slovakia,SVK,Daily ICU occupancy per million,4.43
2021-07-13,Slovakia,SVK,Daily hospital occupancy,86.0
2021-07-13,Slovakia,SVK,Daily hospital occupancy per million,15.239
2021-07-14,Slovakia,SVK,Daily ICU occupancy,26.0
2021-07-14,Slovakia,SVK,Daily ICU occupancy per million,4.607
2021-07-14,Slovakia,SVK,Daily hospital occupancy,83.0
2021-07-14,Slovakia,SVK,Daily hospital occupancy per million,14.707
2021-07-15,Slovakia,SVK,Daily ICU occupancy,25.0
2021-07-15,Slovakia,SVK,Daily ICU occupancy per million,4.43
2021-07-15,Slovakia,SVK,Daily hospital occupancy,78.0
2021-07-15,Slovakia,SVK,Daily hospital occupancy per million,13.821
2021-07-16,Slovakia,SVK,Daily ICU occupancy,27.0
2021-07-16,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-07-16,Slovakia,SVK,Daily hospital occupancy,79.0
2021-07-16,Slovakia,SVK,Daily hospital occupancy per million,13.999
2021-07-17,Slovakia,SVK,Daily ICU occupancy,27.0
2021-07-17,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-07-17,Slovakia,SVK,Daily hospital occupancy,81.0
2021-07-17,Slovakia,SVK,Daily hospital occupancy per million,14.353
2021-07-18,Slovakia,SVK,Daily ICU occupancy,27.0
2021-07-18,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-07-18,Slovakia,SVK,Daily hospital occupancy,82.0
2021-07-18,Slovakia,SVK,Daily hospital occupancy per million,14.53
2021-07-18,Slovakia,SVK,Weekly new ICU admissions,0.0
2021-07-18,Slovakia,SVK,Weekly new ICU admissions per million,0.0
2021-07-18,Slovakia,SVK,Weekly new hospital admissions,15.0
2021-07-18,Slovakia,SVK,Weekly new hospital admissions per million,2.576
2021-07-19,Slovakia,SVK,Daily ICU occupancy,28.0
2021-07-19,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-07-19,Slovakia,SVK,Daily hospital occupancy,80.0
2021-07-19,Slovakia,SVK,Daily hospital occupancy per million,14.176
2021-07-20,Slovakia,SVK,Daily ICU occupancy,28.0
2021-07-20,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-07-20,Slovakia,SVK,Daily hospital occupancy,22.0
2021-07-20,Slovakia,SVK,Daily hospital occupancy per million,3.898
2021-07-21,Slovakia,SVK,Daily ICU occupancy,28.0
2021-07-21,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-07-21,Slovakia,SVK,Daily hospital occupancy,22.0
2021-07-21,Slovakia,SVK,Daily hospital occupancy per million,3.898
2021-07-22,Slovakia,SVK,Daily ICU occupancy,29.0
2021-07-22,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-07-22,Slovakia,SVK,Daily hospital occupancy,76.0
2021-07-22,Slovakia,SVK,Daily hospital occupancy per million,13.467
2021-07-23,Slovakia,SVK,Daily ICU occupancy,30.0
2021-07-23,Slovakia,SVK,Daily ICU occupancy per million,5.316
2021-07-23,Slovakia,SVK,Daily hospital occupancy,78.0
2021-07-23,Slovakia,SVK,Daily hospital occupancy per million,13.821
2021-07-24,Slovakia,SVK,Daily ICU occupancy,31.0
2021-07-24,Slovakia,SVK,Daily ICU occupancy per million,5.493
2021-07-24,Slovakia,SVK,Daily hospital occupancy,81.0
2021-07-24,Slovakia,SVK,Daily hospital occupancy per million,14.353
2021-07-25,Slovakia,SVK,Daily ICU occupancy,32.0
2021-07-25,Slovakia,SVK,Daily ICU occupancy per million,5.67
2021-07-25,Slovakia,SVK,Daily hospital occupancy,82.0
2021-07-25,Slovakia,SVK,Daily hospital occupancy per million,14.53
2021-07-25,Slovakia,SVK,Weekly new ICU admissions,3.0
2021-07-25,Slovakia,SVK,Weekly new ICU admissions per million,0.552
2021-07-25,Slovakia,SVK,Weekly new hospital admissions,10.0
2021-07-25,Slovakia,SVK,Weekly new hospital admissions per million,1.84
2021-07-26,Slovakia,SVK,Daily ICU occupancy,30.0
2021-07-26,Slovakia,SVK,Daily ICU occupancy per million,5.316
2021-07-26,Slovakia,SVK,Daily hospital occupancy,83.0
2021-07-26,Slovakia,SVK,Daily hospital occupancy per million,14.707
2021-07-27,Slovakia,SVK,Daily ICU occupancy,28.0
2021-07-27,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-07-27,Slovakia,SVK,Daily hospital occupancy,82.0
2021-07-27,Slovakia,SVK,Daily hospital occupancy per million,14.53
2021-07-28,Slovakia,SVK,Daily ICU occupancy,29.0
2021-07-28,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-07-28,Slovakia,SVK,Daily hospital occupancy,81.0
2021-07-28,Slovakia,SVK,Daily hospital occupancy per million,14.353
2021-07-29,Slovakia,SVK,Daily ICU occupancy,30.0
2021-07-29,Slovakia,SVK,Daily ICU occupancy per million,5.316
2021-07-29,Slovakia,SVK,Daily hospital occupancy,82.0
2021-07-29,Slovakia,SVK,Daily hospital occupancy per million,14.53
2021-07-30,Slovakia,SVK,Daily ICU occupancy,29.0
2021-07-30,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-07-30,Slovakia,SVK,Daily hospital occupancy,88.0
2021-07-30,Slovakia,SVK,Daily hospital occupancy per million,15.593
2021-07-31,Slovakia,SVK,Daily ICU occupancy,30.0
2021-07-31,Slovakia,SVK,Daily ICU occupancy per million,5.316
2021-07-31,Slovakia,SVK,Daily hospital occupancy,89.0
2021-07-31,Slovakia,SVK,Daily hospital occupancy per million,15.77
2021-08-01,Slovakia,SVK,Daily ICU occupancy,29.0
2021-08-01,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-08-01,Slovakia,SVK,Daily hospital occupancy,90.0
2021-08-01,Slovakia,SVK,Daily hospital occupancy per million,15.948
2021-08-01,Slovakia,SVK,Weekly new ICU admissions,0.0
2021-08-01,Slovakia,SVK,Weekly new ICU admissions per million,0.0
2021-08-01,Slovakia,SVK,Weekly new hospital admissions,21.0
2021-08-01,Slovakia,SVK,Weekly new hospital admissions per million,3.68
2021-08-02,Slovakia,SVK,Daily ICU occupancy,27.0
2021-08-02,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-08-02,Slovakia,SVK,Daily hospital occupancy,87.0
2021-08-02,Slovakia,SVK,Daily hospital occupancy per million,15.416
2021-08-03,Slovakia,SVK,Daily ICU occupancy,28.0
2021-08-03,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-08-03,Slovakia,SVK,Daily hospital occupancy,85.0
2021-08-03,Slovakia,SVK,Daily hospital occupancy per million,15.062
2021-08-04,Slovakia,SVK,Daily ICU occupancy,26.0
2021-08-04,Slovakia,SVK,Daily ICU occupancy per million,4.607
2021-08-04,Slovakia,SVK,Daily hospital occupancy,86.0
2021-08-04,Slovakia,SVK,Daily hospital occupancy per million,15.239
2021-08-05,Slovakia,SVK,Daily ICU occupancy,24.0
2021-08-05,Slovakia,SVK,Daily ICU occupancy per million,4.253
2021-08-05,Slovakia,SVK,Daily hospital occupancy,81.0
2021-08-05,Slovakia,SVK,Daily hospital occupancy per million,14.353
2021-08-06,Slovakia,SVK,Daily ICU occupancy,26.0
2021-08-06,Slovakia,SVK,Daily ICU occupancy per million,4.607
2021-08-06,Slovakia,SVK,Daily hospital occupancy,90.0
2021-08-06,Slovakia,SVK,Daily hospital occupancy per million,15.948
2021-08-07,Slovakia,SVK,Daily ICU occupancy,27.0
2021-08-07,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-08-07,Slovakia,SVK,Daily hospital occupancy,93.0
2021-08-07,Slovakia,SVK,Daily hospital occupancy per million,16.479
2021-08-08,Slovakia,SVK,Daily ICU occupancy,27.0
2021-08-08,Slovakia,SVK,Daily ICU occupancy per million,4.784
2021-08-08,Slovakia,SVK,Daily hospital occupancy,95.0
2021-08-08,Slovakia,SVK,Daily hospital occupancy per million,16.834
2021-08-08,Slovakia,SVK,Weekly new ICU admissions,0.0
2021-08-08,Slovakia,SVK,Weekly new ICU admissions per million,0.0
2021-08-08,Slovakia,SVK,Weekly new hospital admissions,17.0
2021-08-08,Slovakia,SVK,Weekly new hospital admissions per million,2.944
2021-08-09,Slovakia,SVK,Daily ICU occupancy,28.0
2021-08-09,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-08-09,Slovakia,SVK,Daily hospital occupancy,89.0
2021-08-09,Slovakia,SVK,Daily hospital occupancy per million,15.77
2021-08-10,Slovakia,SVK,Daily ICU occupancy,28.0
2021-08-10,Slovakia,SVK,Daily ICU occupancy per million,4.961
2021-08-10,Slovakia,SVK,Daily hospital occupancy,90.0
2021-08-10,Slovakia,SVK,Daily hospital occupancy per million,15.948
2021-08-11,Slovakia,SVK,Daily ICU occupancy,29.0
2021-08-11,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-08-11,Slovakia,SVK,Daily hospital occupancy,84.0
2021-08-11,Slovakia,SVK,Daily hospital occupancy per million,14.884
2021-08-12,Slovakia,SVK,Daily ICU occupancy,30.0
2021-08-12,Slovakia,SVK,Daily ICU occupancy per million,5.316
2021-08-12,Slovakia,SVK,Daily hospital occupancy,86.0
2021-08-12,Slovakia,SVK,Daily hospital occupancy per million,15.239
2021-08-13,Slovakia,SVK,Daily ICU occupancy,29.0
2021-08-13,Slovakia,SVK,Daily ICU occupancy per million,5.139
2021-08-13,Slovakia,SVK,Daily hospital occupancy,88.0
2021-08-13,Slovakia,SVK,Daily hospital occupancy per million,15.593
2021-08-14,Slovakia,SVK,Daily ICU occupancy,32.0
2021-08-14,Slovakia,SVK,Daily ICU occupancy per million,5.67
2021-08-14,Slovakia,SVK,Daily hospital occupancy,97.0
2021-08-14,Slovakia,SVK,Daily hospital occupancy per million,17.188
2021-08-15,Slovakia,SVK,Daily ICU occupancy,34.0
2021-08-15,Slovakia,SVK,Daily ICU occupancy per million,6.025
2021-08-15,Slovakia,SVK,Daily hospital occupancy,105.0
2021-08-15,Slovakia,SVK,Daily hospital occupancy per million,18.606
2021-08-15,Slovakia,SVK,Weekly new ICU admissions,1.0
2021-08-15,Slovakia,SVK,Weekly new ICU admissions per million,0.184
2021-08-15,Slovakia,SVK,Weekly new hospital admissions,23.0
2021-08-15,Slovakia,SVK,Weekly new hospital admissions per million,4.048
2021-08-16,Slovakia,SVK,Daily ICU occupancy,34.0
2021-08-16,Slovakia,SVK,Daily ICU occupancy per million,6.025
2021-08-16,Slovakia,SVK,Daily hospital occupancy,103.0
2021-08-16,Slovakia,SVK,Daily hospital occupancy per million,18.251
2021-08-17,Slovakia,SVK,Daily ICU occupancy,37.0
2021-08-17,Slovakia,SVK,Daily ICU occupancy per million,6.556
2021-08-17,Slovakia,SVK,Daily hospital occupancy,106.0
2021-08-17,Slovakia,SVK,Daily hospital occupancy per million,18.783
2021-08-18,Slovakia,SVK,Daily ICU occupancy,37.0
2021-08-18,Slovakia,SVK,Daily ICU occupancy per million,6.556
2021-08-18,Slovakia,SVK,Daily hospital occupancy,86.0
2021-08-18,Slovakia,SVK,Daily hospital occupancy per million,15.239
2021-08-19,Slovakia,SVK,Daily ICU occupancy,38.0
2021-08-19,Slovakia,SVK,Daily ICU occupancy per million,6.733
2021-08-19,Slovakia,SVK,Daily hospital occupancy,89.0
2021-08-19,Slovakia,SVK,Daily hospital occupancy per million,15.77
2021-08-20,Slovakia,SVK,Daily ICU occupancy,25.0
2021-08-20,Slovakia,SVK,Daily ICU occupancy per million,4.43
2021-08-20,Slovakia,SVK,Daily hospital occupancy,66.0
2021-08-20,Slovakia,SVK,Daily hospital occupancy per million,11.695
2021-08-21,Slovakia,SVK,Daily ICU occupancy,25.0
